No(line_no),주소(address),경도(longitute),위도(latitude),쓰레기통 형태(trash_type)
4369,신영 ROYAL PALACE 앞 (서울특별시 강남구 언주로 626),127.0358353,37.51252747,서울자전거 따릉이
4370,MCM 본사 직영점 앞 (서울특별시 강남구 언주로 734),127.0345078,37.52064133,서울자전거 따릉이
4371,압구정역 2번 출구 옆 (서울특별시 강남구 압구정로 지하 172),127.028717,37.5271225,서울자전거 따릉이
4372,압구정 한양 3차 아파트 (서울특별시 강남구 압구정로 321),127.0390167,37.52838135,서울자전거 따릉이
4373,압구정파출소 앞 (서울특별시 강남구 압구정로 311),127.0355988,37.52930069,서울자전거 따릉이
4374,청담역(우리들병원 앞) (서울특별시 강남구 학동로 443),127.0493851,37.51890182,서울자전거 따릉이
4375,청담동 맥도날드 옆(위치) (서울특별시 강남구 학동로 지하 508),127.0401764,37.52361298,서울자전거 따릉이
4376,학동로 래미안 아파트 앞 (서울특별시 강남구 학동로 지하 508),127.0430222,37.51777267,서울자전거 따릉이
4377,청담역 13번 출구 앞 (서울특별시 강남구 영동대로 703),127.0563278,37.52058029,서울자전거 따릉이
4378,금원빌딩 앞 (서울특별시 강남구 도산대로 539),127.0524674,37.52511597,서울자전거 따릉이
4379,청담나들목입구 (서울특별시 강남구 영동대로128길 59),127.0610352,37.52127457,서울자전거 따릉이
4380,봉은사역 5번출구 옆 (서울특별시 강남구 봉은사로 지하 601),127.0611191,37.51424789,서울자전거 따릉이
4381,삼성역 8번출구 (서울특별시 강남구 영동대로 502),127.0634079,37.50957489,서울자전거 따릉이
4382,삼성도로공원 (서울특별시 강남구 영동대로112길 66),127.0662003,37.51588821,서울자전거 따릉이
4383,삼성중앙역4번출구(문화센터더 리빌) (서울특별시 강남구 봉은사로 531),127.0550308,37.51357651,서울자전거 따릉이
4384,포스코사거리 서측(수협 삼성동 지점) (서울특별시 강남구 테헤란로 435),127.0546799,37.50660706,서울자전거 따릉이
4385,도곡역 대치지구대 방향 (서울특별시 강남구 남부순환로 지하 2814),127.0569687,37.4919281,서울자전거 따릉이
4386,학여울역 사거리 (서울특별시 강남구 남부순환로 지하 3104),127.0694428,37.49611664,서울자전거 따릉이
4387,삼성역 3번 출구 (서울특별시 강남구 테헤란로 534),127.0631027,37.50809097,서울자전거 따릉이
4388,주식회사 오뚜기 정문 앞 (서울특별시 강남구 영동대로 308),127.0672073,37.50221252,서울자전거 따릉이
4389,천주교 대치 2동 교회 옆 (서울특별시 강남구 도곡로 540),127.0662231,37.50043869,서울자전거 따릉이
4390,대치동 버거킹대치점 (서울특별시 강남구 도곡로 447),127.0593185,37.4986496,서울자전거 따릉이
4391,대치동 삼성로 (서울특별시 강남구 삼성로 350),127.0587997,37.50239563,서울자전거 따릉이
4392,뱅뱅사거리 랜드마크타워 앞 (서울특별시 강남구 강남대로 308),127.0314636,37.49055099,서울자전거 따릉이
4393,르네상스 호텔 사거리 역삼지하보도 7번출구 앞 (서울특별시 강남구 언주로 506),127.0427322,37.50321198,서울자전거 따릉이
4394,르네상스호텔사거리 역삼지하보도 2번출구 (서울특별시 강남구 테헤란로 지하 156),127.04319,37.50235748,서울자전거 따릉이
4395,스타벅스 앞 (서울특별시 강남구 도곡로 183),127.0394592,37.49219894,서울자전거 따릉이
4396,동영문화센터앞 (서울특별시 강남구 언주로 337),127.0446014,37.49805069,서울자전거 따릉이
4397,선릉역3번출구 (서울특별시 강남구 선릉로 435),127.0489655,37.50420761,서울자전거 따릉이
4398,양재역 3번출구 주변 (서울특별시 강남구 강남대로 240),127.0340729,37.48515701,서울자전거 따릉이
4399,삼호아파트 2동 ( 간선도로) (서울특별시 강남구 선릉로 지하 228),127.0458984,37.49375916,서울자전거 따릉이
4400,3호선 매봉역 3번출구앞 (서울특별시 강남구 남부순환로 2748),127.0467606,37.48676682,서울자전거 따릉이
4401,강남세브란스교차로 래미안그레이튼 104동 앞 (서울특별시 강남구 선릉로 지하 228),127.0474625,37.49423599,서울자전거 따릉이
4402,대모산입구역 2번출구 앞 (서울특별시 강남구 영동대로 101),127.0719757,37.49207687,서울자전거 따릉이
4403,현대아파트 정문 앞 (서울특별시 강남구 언주로 107),127.0522995,37.48326111,서울자전거 따릉이
4404,삼호물산버스정류장(23370) 옆 (서울특별시 강남구 논현로 82),127.0451737,37.47750854,서울자전거 따릉이
4405,일원역 4~5번 출구 사이 (서울특별시 강남구 일원로 127),127.0849381,37.4833107,서울자전거 따릉이
4406,대청역 1번출구 뒤 (서울특별시 강남구 개포로 623),127.0795136,37.49400711,서울자전거 따릉이
4407,세곡사거리 대왕파출소 앞 (서울특별시 강남구 헌릉로 623),127.1077271,37.46531677,서울자전거 따릉이
4408,리엔파크 2단지 앞 (서울특별시 강남구 헌릉로590길 10),127.1011963,37.46506119,서울자전거 따릉이
4409,두산건설 본사 (서울특별시 강남구 언주로 726),127.0354004,37.51863861,서울자전거 따릉이
4410,포스코사거리(기업은행) (서울특별시 강남구 테헤란로 501),127.0568543,37.50723267,서울자전거 따릉이
4411,역삼빌딩 앞(하나은행 옆) (서울특별시 강남구 테헤란로 지하 156),127.0385666,37.50154495,서울자전거 따릉이
4412,래미안그레이튼102동앞 (서울특별시 강남구 선릉로69길 19),127.047905,37.49482346,서울자전거 따릉이
4413,청소년수련관(수영장)앞 (서울특별시 강남구 광평로 144),127.0890274,37.48387909,서울자전거 따릉이
4414,서울본부세관(건설회관 앞) (서울특별시 강남구 언주로 721),127.0350266,37.51758957,서울자전거 따릉이
4415,강남구청역 2번출구 뒤 (서울특별시 강남구 학동로 342),127.0404739,37.51681137,서울자전거 따릉이
4416,청담역 2번출구 (서울특별시 강남구 영동대로 647),127.0567627,37.51978683,서울자전거 따릉이
4417,삼성역 5~6번 출구 사이 (서울특별시 강남구 봉은사로 524),127.0623093,37.50912094,서울자전거 따릉이
4418,강남구청 (서울특별시 강남구 학동로 지하 346),127.0471191,37.51807022,서울자전거 따릉이
4419,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 (서울특별시 강남구 언주로89길 7),127.0427704,37.50194931,서울자전거 따릉이
4420,구룡초사거리 (현대아파트10동 앞 ) (서울특별시 강남구 개포로 303),127.0539169,37.48138428,서울자전거 따릉이
4421,국립국악중 고교 정문 맞은편 (서울특별시 강남구 논현로10길 29),127.0503769,37.47560501,서울자전거 따릉이
4422,도곡1동 주민센터 교차로 (서울특별시 강남구 도곡로 205),127.0413895,37.4928093,서울자전거 따릉이
4423,압구정역 교차로 (서울특별시 강남구 신사동 580-7),127.0282593,37.52684402,서울자전거 따릉이
4424,신사동 가로수길 입구 (서울특별시 강남구 신사동 501-5),127.0224533,37.51763535,서울자전거 따릉이
4425,강남 을지병원 교차로 (서울특별시 강남구 도산대로 172 ),127.0275192,37.51913834,서울자전거 따릉이
4426,도산대로 렉서스 앞 (서울특별시 강남구 도산대로 229 ),127.0318985,37.52124023,서울자전거 따릉이
4427,K+ 타워 앞 (서울특별시 강남구 도산대로 333 ),127.038475,37.52330017,서울자전거 따릉이
4428,도곡동 경남아파트 건너편 (서울특별시 강남구 도곡동 874-1),127.0412979,37.48934174,서울자전거 따릉이
4429,KT선릉타워 (서울특별시 강남구 대치동 1011),127.0528717,37.50542831,서울자전거 따릉이
4430,한티역 3번출구 (서울특별시 강남구 대치동 1026),127.0542984,37.49655151,서울자전거 따릉이
4431,한국우편사업진흥원 (서울특별시 강남구 언주로 651),127.0351334,37.51474762,서울자전거 따릉이
4432,대치역 사거리 (서울특별시 강남구 삼성로 156 ),127.063797,37.49449921,서울자전거 따릉이
4433,개포동역 사거리 (서울특별시 강남구 개포동 181-3),127.0655747,37.48927689,서울자전거 따릉이
4434,수서역 1번출구 앞 (서울특별시 강남구 수서동 728),127.1009979,37.48735046,서울자전거 따릉이
4435,수서역 6번출구 앞 (서울특별시 강남구 수서동 740),127.1005173,37.48677826,서울자전거 따릉이
4436,수서역 5번출구 뒤 (서울특별시 강남구 수서동 724-4),127.1027527,37.48683548,서울자전거 따릉이
4437,삼성동베이직하우스앞 (서울특별시 강남구 봉은사로 456),127.0493469,37.51169586,서울자전거 따릉이
4438,언주역 6번출구앞 (서울특별시 강남구 논현로 566),127.034523,37.50636673,서울자전거 따릉이
4439,역삼동 sk뷰 501동앞 (서울특별시 강남구 역삼로 315-1),127.0504684,37.50134277,서울자전거 따릉이
4440,보금자리정원 (서울특별시 강남구 헌릉로569길 39-6),127.0948868,37.46632767,서울자전거 따릉이
4441,자곡사거리 (서울특별시 강남구 밤고개로 206),127.1059418,37.47602844,서울자전거 따릉이
4442,학동역 (서울특별시 강남구 학동로 지하 180),127.0301514,37.51395035,서울자전거 따릉이
4443,크린랩 본사 (논현동 279-166),127.0409088,37.50958633,서울자전거 따릉이
4444,래미안강남힐즈 사거리 (서울특별시 강남구 자곡로 101),127.096077,37.47245407,서울자전거 따릉이
4445,강남구 도시관리공단 (강남구 삼성동 111-61),127.0516129,37.51678467,서울자전거 따릉이
4446,경기여자고등학교 후문 (삼성로3길 입구) (강남구 개포동 198),127.0672379,37.48616028,서울자전거 따릉이
4447,구룡마을 입구 (래미안블레스티지 아파트) (강남구 개포동 146-1),127.0630417,37.48088074,서울자전거 따릉이
4448,구룡터널 입구(개포1단지아파트) (강남구 개포동 146-1),127.0596237,37.47598648,서울자전거 따릉이
4449,구룡산 입구 (구룡산 서울둘레길 입구) (강남구 개포동 1277),127.0554504,37.47447205,서울자전거 따릉이
4450,구룡사 앞 교차로 (보도육교) (강남구 개포동 1277),127.0513382,37.47200012,서울자전거 따릉이
4451,개포래미안포레스트아파트 107동 앞 (강남구 개포로 264),127.0542603,37.48029709,서울자전거 따릉이
4452,개포1단지아파트 입구 (보도육교) (강남구 개포동 659),127.0557327,37.47929001,서울자전거 따릉이
4453,영동3교 북단(우성캐릭터 앞 보도) (강남구 도곡동 466),127.0510483,37.48574066,서울자전거 따릉이
4454,더라움 (강남구 역삼동 801-7),127.0394516,37.50811005,서울자전거 따릉이
4455,밀알학교 입구 (삼성서울병원 입구) (강남구 일원동 128-10),127.0826721,37.48656082,서울자전거 따릉이
4456,공무원연금매점 교차로 (개포주공9단지 입구) (강남구 일원동 703-2),127.0745392,37.48871994,서울자전거 따릉이
4457,대모산입구역 4번 출구 앞 (강남구 일원동 700-1),127.0731583,37.49180984,서울자전거 따릉이
4458,청담공원앞 교차로 (강남구 삼성동 111-44),127.0508499,37.51871109,서울자전거 따릉이
4459,논현동 광명빌딩 앞 (강남구 논현동 279),127.0236435,37.5175705,서울자전거 따릉이
4460,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞) (강남구 역삼동 804),127.0301132,37.49847031,서울자전거 따릉이
4461,강남한양수자인아파트 (강남구 자곡로 260),127.1132736,37.4773407,서울자전거 따릉이
4462,역삼동 디오슈페리움 (우성아파트 사거리) (강남구 역삼동 858(강남대로 342 앞 도로)),127.0307465,37.49206161,서울자전거 따릉이
4463,포스코피앤에스타워 (역삼역 3번출구 부근) (강남구 역삼동 804(강남구 테헤란로 134 앞 보도)),127.0337524,37.49959946,서울자전거 따릉이
4464,세곡동 성당 (강남구 율현동 165-2(강남구 밤고개로21길 50)),127.1122284,37.47296906,서울자전거 따릉이
4465,일원1동 주민센터 (강남구 일원동 712-5 ),127.0882111,37.49179077,서울자전거 따릉이
4466,도곡역 1번 출구 (남부순환로 2814),127.0549851,37.49095917,서울자전거 따릉이
4467,도곡역 아카데미스위트 앞 (언주로30길 21),127.0518265,37.48897171,서울자전거 따릉이
4468,한티역 롯데백화점 앞 (선릉로 228),127.0534287,37.49667358,서울자전거 따릉이
4469,한티역 6번 출구 (선릉로 227),127.0521927,37.4958992,서울자전거 따릉이
4470,선정릉 디캠프(D.CAMP)앞 (선릉로 551),127.0452499,37.50799942,서울자전거 따릉이
4471,봉은사역 7번 출구 (봉은사로 601),127.0598221,37.51393509,서울자전거 따릉이
4472,봉은사역 1 2번 출구 (봉은사로 601),127.0597,37.51430893,서울자전거 따릉이
4473,학여울역 사거리(LG베스트샵 앞) (영동대로 202),127.070137,37.49689484,서울자전거 따릉이
4474,신논현역 4번출구 (봉은사로 110),127.025795,37.504673,서울자전거 따릉이
4475,수서동 성당 맞은편 (광평로34길 202),127.0948486,37.48416901,서울자전거 따릉이
4476,영희초교 사거리(래미안개포루체하임) (개포로110길 50),127.0806503,37.4908371,서울자전거 따릉이
4477,세곡동 사거리(대왕초등학교 정류장) (헌릉로618길 8),127.1068497,37.46461868,서울자전거 따릉이
4478,강남한신휴플러스 6단지 (강남구 율현동 333-1),127.1046982,37.46829605,서울자전거 따릉이
4479,개포고등학교 정문앞 (강남구 개포로402),127.0583725,37.48485184,서울자전거 따릉이
